Date,HSCI,consumer_goods_manufacturing,consumer_service,energy,finance,industry,information_technology,integrated_industry,raw_material,real_estate,telecommunications,utilities
2010/7/7,2776.93,5017.92,3383.29,11547.27,3161.82,1308.6,2149.77,1933.06,8662.8,2559.43,1616.61,5097.22
2010/7/8,2806.59,5102.68,3437.18,11637.08,3196.47,1322.34,2162.89,1953.39,8831.94,2584.08,1632.26,5093.47
2010/7/9,2854.27,5198.73,3475.65,11845.55,3247.33,1364.99,2195.76,1977.02,9023.25,2654.59,1647,5153.39
2010/7/12,2867.93,5237.83,3480.58,11902.72,3255.88,1385.12,2195.17,1980.57,9078.35,2688.66,1658.37,5143.08
2010/7/13,2859.9,5224.02,3477.78,11788.47,3259.09,1368.71,2185.61,1970.93,8879.6,2687.7,1654.21,5101.18
2010/7/14,2878.53,5264.72,3513.34,11741.83,3290.69,1382.9,2205.79,1982.57,8992.19,2707.9,1652.07,5106.65
2010/7/15,2836.25,5192.98,3478.01,11472.57,3243.63,1356.93,2163.87,1959.21,8794.38,2677.16,1623.42,5067.21
2010/7/16,2833.29,5154.55,3482.03,11437.24,3251.9,1358.85,2169.58,1959.79,8777.1,2670.39,1607.51,5070.7
2010/7/19,2811.46,5117.35,3448.67,11394.26,3212.11,1357.27,2152.53,1944.89,8702.83,2657.07,1609.69,5048.4
2010/7/20,2844.35,5166.22,3488.24,11585.49,3243.8,1392.41,2162.31,1966.42,9015.43,2703.69,1613.77,5083.96
2010/7/21,2877.78,5189.28,3550.27,11839,3287.1,1398.18,2170.56,1980.67,9275.02,2724.37,1634.98,5087.89
2010/7/22,2891.32,5178.12,3585.76,11913.09,3301.29,1403.67,2158.87,2002.71,9369.71,2746.09,1642.09,5099.33
2010/7/23,2924.96,5224.64,3624.45,12106.21,3340.09,1427.33,2175.67,2048.99,9462.08,2787.71,1646.27,5114.03
2010/7/26,2921.77,5185.9,3607.25,12071.59,3343.11,1424.63,2174.89,2067.96,9431.3,2793.78,1632.73,5100.29
2010/7/27,2939.7,5216.01,3626.79,12175.82,3365.33,1446.96,2213.01,2072.48,9514.39,2792.24,1650.35,5102.37
2010/7/28,2955.72,5257.28,3637.82,12171.32,3403.02,1456.62,2250.72,2065.43,9520.2,2782.58,1653.37,5134.19
2010/7/29,2957.92,5279.44,3643.77,12120.03,3404.34,1479.72,2280.12,2067.23,9534.04,2787.23,1641.06,5131.15
2010/7/30,2954.24,5279.74,3665.02,12045.49,3386.86,1497.66,2292.85,2064.79,9555.69,2785.55,1647.13,5150.64
2010/8/2,3009.32,5380.37,3715.5,12370.76,3451.7,1518.03,2326.39,2099.47,9768.57,2847.01,1668.41,5191.37
2010/8/3,3014.06,5395.4,3696.76,12350.07,3465.26,1517.11,2333.96,2108.01,9715.86,2862.6,1660.82,5171.96
2010/8/4,3021.9,5383.35,3703.99,12347.24,3464.83,1531.07,2348.58,2122.76,9782.13,2857.95,1700.28,5201.49
2010/8/5,3019.85,5396.26,3741.25,12338.13,3468.66,1514.64,2333.15,2126.23,9775.16,2820.9,1711.89,5172.06
2010/8/6,3029.29,5391.65,3721.44,12368.44,3480.48,1501.48,2319.34,2179.49,9800.15,2836.96,1716.35,5186.09
2010/8/9,3045.87,5434.6,3734.53,12350.44,3490.96,1528.22,2328.66,2203.88,9854.95,2862.54,1743.03,5188.55
2010/8/10,3001.21,5400.4,3691.83,12097.36,3433.2,1494.43,2317.33,2173.04,9748.02,2817.77,1703.33,5168.17
2010/8/11,2976.32,5387.03,3646.19,11920.93,3389.1,1488.76,2263.17,2204.22,9592.62,2803.52,1702.81,5169.64
2010/8/12,2949.45,5359.08,3596.1,11747.57,3350.07,1476.95,2201.04,2177.33,9431.78,2785.17,1734.8,5126.46
2010/8/13,2956.58,5404.46,3636.29,11765.28,3349.94,1492.34,2217.11,2201.15,9590.28,2788.32,1711.41,5139.86
2010/8/16,2960.22,5429.66,3642.06,11842.27,3367.14,1493.03,2220.68,2170.2,9610.02,2737.74,1733.26,5177.31
2010/8/17,2964.95,5429.8,3644.88,11879.92,3364.23,1512.33,2225.55,2184.81,9635.74,2747.07,1741.03,5179.26
2010/8/18,2957.48,5459.23,3659.31,11814.01,3339.9,1504.71,2225.1,2170.9,9701.12,2748.83,1745.96,5143.48
2010/8/19,2968.47,5435.9,3703.9,12061.54,3344.36,1506.81,2238.38,2193.47,9860.38,2778.82,1706.33,5139.05
2010/8/20,2956.3,5416.72,3711.96,12100.39,3318.09,1513.31,2226.16,2180.5,9781.34,2752.28,1719.33,5129.12
2010/8/23,2939.15,5385.22,3691.21,11991.9,3301.27,1498.01,2204.61,2164.09,9705.7,2740.35,1702.59,5157.93
2010/8/24,2913.29,5359.02,3674.72,11880.61,3269.82,1503.92,2151.3,2163.19,9590.57,2721.33,1674.58,5119.95
2010/8/25,2902.25,5339.11,3634.06,11803.87,3269,1481.27,2127.18,2168.47,9438.27,2712.63,1664.68,5107.61
2010/8/26,2899.31,5355.55,3624.69,11769.09,3254.5,1480.09,2141.91,2154.75,9404.35,2713.69,1682.91,5103.09
2010/8/27,2891.52,5316.57,3612.73,11752.23,3243.69,1467.78,2137.42,2143.27,9322.22,2701.08,1694.79,5140.09
2010/8/30,2915.33,5384.12,3622.82,11922.1,3272.76,1495,2159.39,2148.5,9449.7,2725.13,1683.32,5188.27
2010/8/31,2895.96,5397.79,3631.92,11840.86,3230.93,1509.49,2149.15,2137.38,9394.73,2718.75,1657.72,5185.96
2010/9/1,2916.95,5469.24,3646.03,11852.08,3254.68,1539.51,2153.83,2173.16,9535.62,2733.99,1666.83,5202.02
2010/9/2,2953.51,5510.74,3686.34,12001.6,3302.47,1568.71,2165.36,2198.8,9707.31,2774.81,1685.04,5240.09
2010/9/3,2969.6,5517.59,3706.23,12050.02,3316.04,1591.17,2203.8,2205.12,9737.95,2798.29,1710.4,5211.53
2010/9/6,3022,5607.28,3757.79,12199.01,3376.99,1615.07,2260.06,2241.74,10055.97,2869.14,1719.45,5286.34
2010/9/7,3027.06,5607.53,3755.05,12249.47,3374.06,1611.33,2265.92,2248.04,10130.72,2880.23,1730.89,5300.39
2010/9/8,2988.04,5554.5,3727.74,12072.62,3333.87,1617.27,2246.22,2219.85,10027.09,2840.44,1670.1,5273.79
2010/9/9,2999.69,5615.01,3749.43,12179.82,3342.45,1644.16,2260.4,2234.29,10050.03,2848.95,1653.85,5278.51
2010/9/10,3008.42,5663.53,3753.28,12296.72,3357.54,1625.83,2256.34,2237.92,10003.11,2852.21,1642.38,5298.18
2010/9/13,3061.28,5745.37,3798.97,12626.07,3422.51,1645.86,2288.62,2274.51,10177.79,2896.47,1675.06,5345.47
2010/9/14,3069.66,5743.18,3816.34,12622.51,3438,1650.1,2309.15,2282.74,10230.69,2906.4,1675.98,5313.01
2010/9/15,3072.3,5749.49,3831.74,12648.38,3439.43,1655.8,2299.8,2291.25,10256.17,2905.7,1670.23,5343.23
2010/9/16,3064.3,5735.08,3835.32,12518.17,3430.62,1641.01,2295.95,2284.7,10205.01,2899.65,1670.79,5370.82
2010/9/17,3107.4,5842.6,3888.55,12659.7,3467.96,1662.49,2332.99,2341.8,10367.61,2946.59,1692.43,5437.26
2010/9/20,3111.12,5894.13,3875.76,12684.01,3447.02,1665.75,2364.54,2360.91,10405.87,2968.81,1704.28,5394.01
2010/9/21,3117.58,5914.59,3907.5,12708.35,3445.64,1675.38,2388.13,2363.95,10474.22,2984.04,1703.99,5355.19
2010/9/22,3126.01,5985.5,3921.99,12675.7,3448.22,1695.62,2372.36,2376.72,10505.03,2999.86,1704.21,5373.71
2010/9/24,3132.91,5966.56,3910.45,12722.77,3454.05,1710.71,2392.9,2398.62,10510.16,3003.61,1710.33,5411.74
2010/9/27,3168.07,6032.53,3970.33,12962.57,3475.53,1747.56,2471.39,2423.95,10702.61,3043.15,1722.52,5407.82
2010/9/28,3135.94,6008.01,3935.84,12805.55,3436.7,1747.85,2463,2399.96,10583.36,3002.87,1694.16,5380.43
2010/9/29,3173.84,6072.02,3971.76,13161.67,3477.98,1762.78,2473.72,2449.69,10860.58,3019.4,1706.08,5397.9
2010/9/30,3175.61,6115.32,3965.49,13214.04,3451.12,1782.64,2497.57,2474.16,10936.88,3043.06,1698.61,5384.4
2010/10/4,3218.17,6162.83,4042.59,13767.52,3479.37,1801.27,2524.67,2504.85,11180.29,3078.19,1719.63,5385.69
2010/10/5,3214.9,6071.26,4015.98,13842.43,3510.55,1801.45,2490.78,2486.33,11166.59,3044.11,1719.79,5396.6
2010/10/6,3245.58,6085.18,4048.58,13974.95,3546.48,1788.13,2509.96,2500.38,11297.82,3101.01,1742.2,5404.68
2010/10/7,3243.74,6072.81,4034.35,13941.33,3546.54,1793.1,2498.15,2540.13,11204.64,3087.64,1750.02,5392.19
2010/10/8,3248.33,6102.56,4040.25,13829.65,3550.48,1780.14,2520.17,2545.01,11322.06,3107.33,1740.06,5401.91
2010/10/11,3279.14,6097.42,4089.04,14299.37,3584.5,1786.08,2535.42,2549.51,11508.21,3133.76,1742.43,5405.29
2010/10/12,3270.75,6076.41,4065.66,14194.05,3574.84,1781.85,2578.38,2542.92,11571.59,3127.99,1726.81,5399.66
2010/10/13,3322.9,6154.53,4129.8,14332.47,3647.97,1820.26,2620.42,2567.52,11779.02,3190.2,1739.19,5453.75
2010/10/14,3370.25,6147.55,4153.41,14619.69,3746.25,1876.87,2594,2580.56,11881.34,3220.23,1765.22,5466.07
2010/10/15,3359.54,6064.24,4142.95,14521.44,3742.1,1903.13,2603.25,2549.87,11798.47,3216.63,1763.56,5483.19
2010/10/18,3319.84,6018.69,4100.99,14282.15,3686.59,1889.61,2597.2,2551.42,11493.33,3181.02,1741.68,5436.94
2010/10/19,3357.94,6080.06,4138.73,14442.23,3725.5,1890.05,2602.98,2602.36,11676.63,3221.83,1768.1,5515.2
2010/10/20,3322.17,6018.71,4091.01,14144.42,3713.57,1865,2573.95,2580.04,11422.91,3157.89,1743.87,5495.69
2010/10/21,3342.27,6104.18,4146.74,14207.77,3749.98,1881.53,2621.95,2575.31,11457.95,3152.75,1726.79,5494.59
2010/10/22,3330.92,6106.61,4185.18,14120.05,3721.3,1862.22,2619.42,2601.23,11317.44,3155.76,1710.57,5459.6
2010/10/25,3349.54,6140.81,4197.54,14460.96,3731.47,1886.07,2630.25,2614.59,11564.79,3153.76,1711.81,5479.54
2010/10/26,3340.14,6118.09,4195.48,14554.65,3730.59,1871.08,2583.68,2594.02,11400.4,3137.16,1711.02,5429.88
2010/10/27,3276.8,6003.57,4122.1,14081.93,3663.09,1825.36,2523.14,2542.54,11078.05,3105.88,1684.52,5344.91
2010/10/28,3280.95,5981.29,4148.74,14077.9,3684.22,1825.34,2502.58,2543.29,11055.54,3100.02,1679.39,5367.39
2010/10/29,3272.67,6020.75,4163.19,14002.94,3657.25,1867.39,2505.18,2524.85,11094.89,3091.39,1678.13,5356.18
2010/11/1,3344.76,6115.2,4244.5,14464.26,3740.98,1912,2559.97,2598.73,11458.02,3162.41,1683.21,5448.47
2010/11/2,3351.41,6130.78,4263.95,14452.2,3751.88,1950.87,2568.74,2598.91,11461.25,3165.72,1680.48,5448.12
2010/11/3,3409.7,6205.79,4344.09,14704.01,3831.39,1998.24,2595,2646.69,11481.05,3245.02,1689.29,5484.44
2010/11/4,3454.62,6225.6,4366.15,14807.3,3907.55,2011.88,2581.44,2718.43,11579.57,3295.56,1721.92,5480.47
2010/11/5,3497.47,6283.06,4397.59,15201.52,3970.27,2028.82,2594.66,2761,11890.44,3303.54,1739.7,5450.7
2010/11/8,3516.46,6305.33,4441.44,15336.77,3977.4,2024.28,2577.63,2797.44,12014.67,3345.55,1746.43,5468.5
2010/11/9,3487.38,6275.27,4413.82,15113.39,3948.06,2021.35,2586.23,2737.84,11985.93,3306.7,1730.27,5472.73
2010/11/10,3458.66,6255.84,4389.37,14988.58,3905.72,2004.95,2566.03,2750.79,11877.78,3255.35,1717.84,5473.66
2010/11/11,3480.31,6223.59,4431.42,15387.69,3940.2,2000.7,2567.13,2751.29,11954.48,3257.04,1721.04,5479.8
2010/11/12,3402.65,6095.79,4305.71,14955.42,3832.49,1955.53,2525.4,2732.35,11491.55,3211.38,1683.61,5465.15
2010/11/15,3372.15,6048.5,4289.75,14603.69,3798.13,1927.25,2542.15,2686.15,11381.92,3188.73,1682.14,5442.07
2010/11/16,3328.1,5929.72,4264.36,14386.96,3746.66,1907.59,2493.48,2655.59,11173.52,3157.47,1664.37,5396.87
2010/11/17,3248.88,5755.65,4125.26,13933.67,3672.74,1822.7,2420.11,2595.42,10710.67,3081.54,1651.47,5325.58
2010/11/18,3317.14,5888.88,4245.72,14268.93,3754.15,1896.53,2492.87,2663.51,11107.2,3123.76,1656.11,5349.36
2010/11/19,3320.4,5931.53,4260.37,14407.64,3748.77,1917.07,2517.64,2664.2,11103.56,3100.93,1658.42,5338.67
2010/11/22,3313.59,5981.27,4269.36,14490.58,3726.56,1917.52,2524.1,2644.51,11223.03,3048.85,1673.43,5361.36
2010/11/23,3231.96,5862.56,4162.25,14088.45,3628,1886.31,2454.19,2577.17,10944.04,2957.73,1649.04,5303.19
2010/11/24,3244.07,5858.98,4175.32,14174.96,3646.37,1900.79,2439.63,2587.03,10963.66,2978.22,1649.89,5316.26
2010/11/25,3255.94,5936.23,4219.28,14234.53,3644.07,1945.15,2435.49,2577.86,11053.43,2992.5,1661.26,5324.44
2010/11/26,3230.74,5898.82,4193.61,14095.16,3608.86,1946.55,2417.73,2557.52,10938.35,2967.38,1661.07,5301.24
2010/11/29,3262.74,5938.41,4230.44,14275.13,3648.05,1986.16,2467.86,2574.07,11021.7,3000.97,1661.55,5335.15
2010/11/30,3248.8,5948.68,4234.12,14118,3622.44,2002.15,2472.27,2557.61,11006.86,3005.91,1643.79,5304.95
2010/12/1,3281.78,5955.25,4285.78,14285,3651.87,2006.66,2494.13,2643.75,11104.46,3049.83,1657,5328.33
2010/12/2,3313.22,5998.35,4341.69,14415.72,3693.03,2044.93,2536.39,2666.16,11260.23,3067.38,1662.71,5356.13
2010/12/3,3303.51,5951.79,4347.48,14378.53,3678.11,2054.83,2525.28,2651.51,11305.31,3068.6,1656.79,5341.65
2010/12/6,3290.75,5929.67,4292.35,14493.98,3645.43,2049.22,2546.94,2653.45,11314.19,3051.81,1658.04,5337.57
2010/12/7,3311.3,5923.49,4296.72,14634.15,3667.56,2056.35,2576.01,2676.07,11479.2,3073.46,1675.45,5348.31
2010/12/8,3272.52,5839.8,4274.52,14412.53,3617.82,2033.99,2532.09,2667.07,11308.07,3053.72,1650.09,5307.23
2010/12/9,3276.98,5823.73,4256.62,14491.66,3625.57,2053.98,2542.08,2656.12,11249.62,3056.69,1661.28,5317.04
2010/12/10,3267.22,5806.75,4218.41,14384.44,3625.24,2018.91,2570.87,2632.17,11158.01,3041.2,1658.42,5320.16
2010/12/13,3285.49,5799.62,4233.22,14568.24,3642.09,2025.18,2560.5,2644.24,11287.31,3074.47,1663.27,5373.98
2010/12/14,3302.56,5826.34,4259.82,14743.8,3657,2047.79,2579.77,2647.34,11439.07,3096,1661.28,5356.83
2010/12/15,3247.87,5761.64,4184.28,14353.48,3591.96,2025.87,2539.34,2590.02,11285.67,3048.36,1651.45,5294.47
2010/12/16,3201.7,5644.75,4118.77,14224.22,3545.4,1988.05,2480.97,2547.03,11023.79,3005.49,1638.71,5235.04
2010/12/17,3214.27,5711.9,4153.59,14204.92,3564.34,1975.36,2493.53,2542.04,11166.36,3011.69,1633.37,5244.73
2010/12/20,3194.49,5626.9,4094.22,14276.5,3532.66,1946.26,2470.31,2527.89,11095.34,2995.59,1645.96,5266.42
2010/12/21,3236.72,5632.43,4126.22,14641.85,3577.47,1960.42,2491.53,2600.51,11194.46,3049.92,1656.35,5309.74
2010/12/22,3245.93,5652.15,4157.98,14757.03,3571.34,1956.39,2511.19,2620.61,11287.87,3076.25,1655.6,5277.28
2010/12/23,3232.44,5668.39,4151.68,14715.42,3546.97,1953.94,2512.14,2603.44,11272.08,3060.63,1646.51,5255.35
2010/12/24,3221.22,5647.06,4142.38,14687.2,3530.89,1929.49,2507.46,2600.94,11238.14,3049.35,1639.38,5258.83
2010/12/28,3188.43,5562.7,4085.93,14469.74,3507.32,1883.5,2482.79,2584.94,11053.9,3006.81,1633.9,5225.29
2010/12/29,3232.42,5617.34,4146.49,14771.06,3556.2,1895.42,2500.04,2638.95,11190.33,3048.37,1647.55,5289.79
2010/12/30,3243.11,5648.08,4185.32,14760.49,3569.99,1919.81,2506.13,2657.1,11257.09,3046.54,1650.57,5286.93
2010/12/31,3248.17,5654.95,4191.16,14928.85,3572.82,1933.76,2483.21,2654.92,11293.96,3047.14,1657.91,5261.37
2011/1/3,3303.87,5715.76,4288.57,15296.43,3614.41,1964.62,2545.14,2740.42,11536.14,3118.21,1670.61,5334.09
2011/1/4,3345.12,5812.87,4380.22,15398.11,3645.78,2003.2,2589.5,2793.56,11741.87,3184.07,1672.43,5356.41
2011/1/5,3357.41,5844.93,4397.25,15285.75,3669.64,2030.23,2588.45,2795.93,11712.4,3220.08,1663.11,5362.09
2011/1/6,3363.88,5847.38,4404.19,15367.34,3661.99,2021.03,2604.48,2802.6,11690.47,3258.33,1668.28,5350.33
2011/1/7,3352.59,5801.14,4414.93,15177,3662.14,2000.93,2584.07,2787.58,11579.04,3259.13,1661.69,5329.06
2011/1/10,3327.26,5766.98,4403.46,15180.48,3620.1,1986.11,2575.2,2783.67,11444.57,3224.57,1649.5,5299.65
2011/1/11,3352.59,5736.05,4490.62,15394.06,3642.01,1980.55,2583.83,2829.08,11496.21,3247.97,1666.42,5354.32
2011/1/12,3394.42,5741.16,4525.55,15644.77,3712.69,2001.82,2646.49,2828.19,11644.88,3257.12,1700.2,5381.88
2011/1/13,3404.76,5740.02,4528.46,15686.8,3747.56,2019.3,2717.03,2802.39,11607,3233.77,1693.68,5386.09
2011/1/14,3404.02,5723.3,4506.74,15600.42,3751.65,2021.62,2754.14,2820.69,11620.62,3236.63,1686.09,5345.52
2011/1/17,3378.39,5637.07,4472.34,15427.07,3717.4,1989.7,2754.12,2844.01,11455.86,3213.8,1682.22,5345.4
2011/1/18,3382.46,5649.16,4515.33,15457.52,3718.84,1981.18,2753.46,2824.45,11536.86,3221.09,1676.4,5377.4
2011/1/19,3417.98,5673.27,4594.83,15800.84,3750.83,2011.97,2754.51,2830.66,11668.21,3243.63,1722.53,5405.93
2011/1/20,3360.63,5637.95,4499.5,15454.77,3680.14,1968.4,2687.36,2805.85,11411.74,3199.22,1690.92,5362.54
2011/1/21,3338.4,5602.32,4417.85,15179.62,3669.61,1940.06,2647.67,2784.86,11272.91,3190.16,1698.42,5337.17
2011/1/24,3320.3,5596.21,4348.31,15126.13,3652.15,1919.42,2618.72,2780.11,11046.35,3176.91,1688.68,5338.17
2011/1/25,3320.54,5576.51,4370.64,15091.61,3641.93,1899.73,2684.85,2794.98,11007.31,3182.14,1684.27,5351.88
2011/1/26,3325.38,5604.61,4369.68,15138.61,3638.96,1901.04,2707.03,2828.32,11056.17,3187.68,1678.56,5319.71
2011/1/27,3321.31,5607.26,4390.8,15241.97,3619.76,1940.15,2682.84,2809.63,11195.7,3152.82,1703.04,5342.08
2011/1/28,3301.1,5578.31,4389.4,14833.28,3606.48,1935.1,2705.17,2783.79,11068.24,3123.14,1711.14,5342.85
2011/1/31,3278.78,5560.33,4343.87,14911.08,3577.71,1916.8,2680.11,2736.16,11031.91,3100.9,1696.92,5298.79
2011/2/1,3280.55,5514.27,4323.09,15112.51,3579.34,1927.73,2681.82,2716.96,11095.17,3095.56,1703.99,5314.03
2011/2/2,3335.37,5605.99,4394.16,15268.04,3639.4,1946.08,2749.33,2793.75,11272.11,3168.5,1709.25,5371.74
2011/2/7,3292.29,5555.56,4311.54,14859.06,3619.8,1913.92,2710.4,2738.19,11119.02,3114.21,1680.98,5326.42
2011/2/8,3281.96,5510.32,4265.06,14879.93,3636.12,1887.83,2665.16,2714.5,11078.82,3063.67,1692.7,5310.09
2011/2/9,3231.38,5414.14,4185.49,14435.58,3615.66,1858.06,2614.68,2665.95,10782.64,2988.6,1666.99,5258.11
2011/2/10,3164.99,5267.64,4114.14,14064.99,3557.18,1797.07,2580.5,2588.53,10498.85,2909.97,1641.07,5186.46
2011/2/11,3179.67,5307.31,4113.67,14211.55,3561.25,1804.52,2655.24,2619.17,10613.89,2911.3,1640.23,5200.43
2011/2/14,3232.07,5454.72,4217.83,14566.23,3600.59,1841.83,2703.65,2633.08,10939.41,2968.31,1659.35,5229
2011/2/15,3207.58,5465.33,4195.09,14423.58,3559.68,1840.96,2704.39,2629.94,10922.04,2934.84,1637.43,5236.01
2011/2/16,3233.52,5466.05,4205.81,14632.82,3600.21,1857.26,2721.02,2655.96,10987.99,2948.03,1647.76,5262.06
2011/2/17,3250.95,5488.35,4239.57,14824.48,3636.96,1875.12,2748.79,2646.1,11046.62,2929.27,1646.18,5243.14
2011/2/18,3284.71,5538.46,4265.68,14961.03,3689.61,1882.11,2768.63,2667.49,11079.06,2957.37,1661.21,5278.12
2011/2/21,3267.74,5536.7,4229.28,15009.91,3657.11,1871.41,2728.47,2647.5,10979.32,2941.67,1656.38,5344.58
2011/2/22,3196.48,5410.77,4133.41,14816.31,3576.86,1801.92,2630.78,2587.25,10752.45,2869.11,1619.08,5298.54
2011/2/23,3174.75,5356.94,4066.44,14659.13,3569.09,1772.52,2600.93,2566.74,10600.99,2840.31,1619.25,5291.18
2011/2/24,3122.65,5208.82,3950.17,14410.8,3520.64,1713.71,2595.13,2512.14,10282.99,2805.25,1599.97,5245.64
2011/2/25,3178.55,5280.36,4027.36,14642.15,3593.67,1725.88,2640.15,2554.68,10427.3,2860.69,1626.37,5300.99
2011/2/28,3223.12,5329.45,4074.65,14808.4,3655.35,1760.32,2686.29,2604.47,10560.69,2907.71,1635.06,5307.78
2011/3/1,3244.63,5387.02,4169.83,14999.17,3620.1,1790.36,2730.31,2640.69,10568.19,2972.91,1673.13,5338.18
2011/3/2,3207.58,5374.67,4110.9,14822.24,3573.19,1787.23,2719.53,2593.96,10578.52,2923.16,1650.96,5308.19
2011/3/3,3227.56,5426.87,4134.48,14849.76,3597.25,1805.91,2732.73,2601.99,10620.13,2960.55,1650.65,5319.57
2011/3/4,3267.87,5539.68,4186.83,14988.43,3632.34,1829.58,2804.08,2643.11,10796.33,2995.88,1671.22,5345.83
2011/3/7,3252.51,5501.93,4133.95,15159.34,3613.19,1825.63,2764.24,2624.03,10768.98,2967.77,1664.53,5353.62
2011/3/8,3294.2,5505.87,4162.24,15399.14,3675.41,1825.68,2807.86,2671.09,10836.22,3001.75,1687.27,5409.74
2011/3/9,3308.87,5548.06,4187.14,15336.89,3697.3,1848.47,2822.84,2677.03,10851.42,3022.4,1686.35,5428.56
2011/3/10,3282.93,5517.68,4183.2,15202.32,3667.55,1818.23,2769.64,2659.9,10721.2,2997.61,1671.74,5430.25
2011/3/11,3231.3,5427.58,4153.34,14889.27,3605.02,1778.69,2733.25,2620.02,10565.4,2943.78,1661.54,5358.7
2011/3/14,3245.2,5444.77,4146.92,15120.62,3615.9,1772.46,2773.92,2622.19,10716.71,2943.98,1661.72,5396.37
2011/3/15,3160.36,5301.32,4019.24,14672.86,3533.16,1728.53,2676.82,2549.76,10458.58,2854.54,1619.44,5301.96
2011/3/16,3173.48,5304.51,4053.87,14771.45,3540.81,1753.4,2708.01,2562.28,10535.56,2883.33,1599.27,5339.86
2011/3/17,3107.49,5157.43,3923.3,14714.66,3487.23,1692.48,2522.37,2487.87,10233.46,2830.19,1559.9,5325.99
2011/3/18,3121.45,5202.26,3987.22,14612.54,3485.89,1728.2,2512.05,2502,10402.17,2877.24,1568.38,5332.6
2011/3/21,3177.4,5298.54,4066.45,15063.55,3531.72,1763.04,2543.36,2555.9,10567.75,2948.17,1590.91,5383.21
2011/3/22,3205.86,5356.25,4109.95,15312.38,3559.98,1788.08,2553.56,2576.38,10602.29,2964.29,1602.21,5447.72
2011/3/23,3203.64,5337.47,4097.88,15298.86,3553.65,1784.54,2542.4,2610.39,10592.46,2974.04,1589.3,5466.43
2011/3/24,3218.87,5358.48,4104.05,15414.85,3572.68,1782.92,2575.47,2612.23,10580.85,2994.53,1594,5466.94
2011/3/25,3248.09,5310.69,4159.65,15532.12,3632.59,1778.44,2592.11,2622.72,10615.25,3029.72,1598.73,5496.18
2011/3/28,3233.33,5264.52,4146.54,15379.29,3614.06,1771.62,2549.41,2619.09,10551.59,3028.18,1603.55,5530.49
2011/3/29,3233.44,5253.45,4131.22,15591.56,3599.53,1774.97,2540.84,2604.42,10575.96,3029.78,1615.81,5562.25
2011/3/30,3283.16,5353.03,4176.83,15965.04,3639.04,1784.05,2577.41,2676.05,10752.07,3104.9,1616.84,5623.95
2011/3/31,3295.76,5369.06,4156.42,16066.1,3665.77,1781.44,2559.12,2672.93,10705.15,3133.44,1613.99,5631.12
2011/4/1,3326.13,5367.22,4184.15,16491.62,3690.02,1818.56,2591.54,2678.64,10825.65,3156.22,1642.71,5661.96
2011/4/4,3377.32,5474.51,4309.11,16639.8,3744.56,1863.23,2615.09,2729.46,11005.99,3205.26,1664.75,5691.99
2011/4/6,3398.44,5491.61,4368.15,16611.46,3767.59,1871.62,2669.37,2743.9,11131.88,3241.76,1669.37,5679.67
2011/4/7,3403.44,5520.34,4367.75,16708.37,3772.67,1882.18,2682.56,2747.03,11165.3,3235.44,1666.61,5645.45
2011/4/8,3419.57,5606.52,4404.13,16689.71,3786.54,1885.45,2684.97,2762.55,11210.78,3249.87,1678.82,5648.98
2011/4/11,3412.42,5642.86,4369.07,16761.9,3771.96,1902.61,2649.16,2740.73,11316.01,3226.36,1683.2,5642.21
2011/4/12,3368.53,5592.84,4364.06,16307.71,3723.05,1881.32,2591.17,2717.67,11152.52,3185.15,1663.88,5636.73
2011/4/13,3395.16,5615.68,4446.86,16365.47,3750.02,1898.19,2632.92,2750.74,11225.88,3206.62,1676.33,5681.4
2011/4/14,3391.39,5641.01,4473.06,16225.94,3737.54,1887.74,2649.63,2744.08,11201.16,3224.3,1664.51,5672.11
2011/4/15,3398.06,5678.74,4518.46,16253.21,3744.08,1902.59,2659.95,2747.97,11177.94,3212.34,1660.92,5689.12
2011/4/18,3381.87,5681.64,4549.83,15986.46,3727.76,1917.34,2632.74,2728.38,11132.01,3190.09,1649.56,5699.83
2011/4/19,3345.78,5635.45,4521.99,15767.35,3687.59,1900.91,2625.38,2687.15,11097.63,3134.68,1635.42,5659.56
2011/4/20,3393.38,5670.57,4570.83,16132.16,3745.43,1907.99,2741.47,2706.53,11233.08,3170.87,1658.39,5657.18
2011/4/21,3425.02,5680.26,4567.86,16377.41,3790.46,1940.04,2781.04,2725.3,11385.26,3202.27,1661.39,5687.49
2011/4/26,3403.5,5648.44,4557.35,16266.51,3763.47,1901.64,2806.65,2686.83,11243.52,3183.65,1654.42,5662.03
2011/4/27,3384.4,5626.21,4512.62,16157.04,3742.8,1872.69,2765.22,2699.68,11136.82,3168.68,1639.68,5684.65
2011/4/28,3367.26,5588.29,4475.1,15904.25,3735.68,1857.74,2780.93,2692.3,10994.97,3141.88,1640.12,5679.36
2011/4/29,3356.12,5564.25,4480.47,15832.82,3716.79,1832.52,2773.3,2679.99,10937.61,3140,1634.39,5728.99
2011/5/3,3342.42,5519.54,4474.73,15731.79,3708.05,1820.69,2752.4,2677.31,10816.52,3116.74,1631.84,5751.82
2011/5/4,3297.15,5479.14,4406.27,15402.3,3662.87,1790.22,2686.31,2647.56,10645.51,3058.58,1621.48,5733.4
2011/5/5,3292.27,5482.99,4402.33,15168.67,3667.81,1761.78,2701.39,2643.37,10562.77,3048.82,1629.47,5746.6
